1.001153,1.000955,1.000756,1.000557,1.000359,1.000160,0.999962,0.999763,0.999564,0.999366,0.999167,0.998968,0.998770,0.998571,0.998372,0.998174,0.997975,0.997777,0.997578,0.997379,0.997181,0.996982,0.996783,0.996585,0.996386,0.996166,0.995947,0.995727,0.995507,0.995287,0.995068,0.994848,0.994628,0.994408,0.994189,0.993969,0.993749,0.993529,0.993310,0.993090,0.992870,0.992650,0.992431,0.992211,0.991991,0.991771,0.991552,0.991332,0.991112,0.990892,0.990673,0.990453,0.990233,0.990013,0.989794,0.989574,0.989354,0.989134,0.988915,0.988695,0.988475,0.988256,0.988036,0.987816,0.987596,0.987377,0.987157,0.986937,0.986717,0.986498,0.986278,0.986058,0.985838,0.985619,0.985399,0.985169,0.984939,0.984709,0.984479,0.984249,0.984019,0.983789,0.983559,0.983329,0.983099,0.982869,0.982639,0.982410,0.982180,0.981950,0.981720,0.981490,0.981260,0.981030,0.980800,0.980570,0.980340,0.980110,0.979880,0.979650,0.979420,0.979190,0.978960,0.978730,0.978501,0.978271,0.978041,0.977811,0.977581,0.977351,0.977121,0.976891,0.976661,0.976431,0.976201,0.975971,0.975741,0.975511,0.975281,0.975051,0.974821,0.974592,0.974362,0.974132,0.973902,0.973326,0.972751,0.972175,0.971600,0.971024,0.970449,0.969873,0.969298,0.968722,0.968147,0.967571,0.966996,0.966420,0.965845,0.965269,0.964694,0.964118,0.963542,0.962967,0.962391,0.961816,0.961240,0.960665,0.960089,0.959514,0.958938,0.958363,0.957787,0.957212,0.956636,0.956061,0.955485,0.954910,0.954334,0.953666,0.952998,0.952330,0.951662,0.950994,0.950326,0.949658,0.948989,0.948652,0.948315,0.947977,0.947640,0.947302,0.946965,0.946628,0.946290,0.945953,0.945615,0.945278,0.944941,0.944603,0.944266,0.943928,0.943591,0.943254,0.942916,0.942579,0.942241,0.941254,0.940267,0.939280,0.938293,0.937306,0.936319,0.935331,0.935416,0.935501,0.935585,0.935670,0.935755,0.935839,0.935924,0.936009,0.936093,0.936178,0.936263,0.936347,0.936432,0.936517,0.936601,0.936686,0.936771,0.936855,0.936940,0.937025,0.937109,0.937194,0.937279,0.937363,0.937448,0.937355,0.937262,0.937170,0.937077,0.936984,0.936891,0.936798,0.936706,0.936613,0.936520,0.936427,0.936334,0.936241,0.936149,0.936056,0.935963,0.935870,0.935777,0.935685,0.935592,0.935499,0.935406,0.935313,0.935221,0.935128,0.935003,0.934878,0.934753,0.934629,0.934504,0.934379,0.934254,0.934129,0.934005,0.933880,0.933755,0.933630,0.933506,0.933381,0.933256,0.933131,0.933006,0.932882,0.932757,0.932632,0.932507,0.932383,0.932258,0.932133,0.932008,0.931847,0.931686,0.931524,0.931363,0.931201,0.931040,0.930879,0.930717,0.930556,0.930395,0.930233,0.930072,0.929911,0.929749,0.929588,0.929427,0.929265,0.929104,0.928943,0.928781,0.928620,0.928458,0.928297,0.928136,0.927974,0.927974
1.005189,1.004840,1.004491,1.004142,1.003793,1.003445,1.003096,1.002747,1.002398,1.002049,1.001700,1.001351,1.001002,1.000653,1.000305,0.999956,0.999607,0.999258,0.998909,0.998560,0.998211,0.997862,0.997513,0.997164,0.996816,0.996564,0.996312,0.996060,0.995808,0.995556,0.995304,0.995052,0.994800,0.994548,0.994297,0.994045,0.993793,0.993541,0.993289,0.993037,0.992785,0.992533,0.992281,0.992029,0.991777,0.991525,0.991274,0.991022,0.990770,0.990518,0.990266,0.990014,0.989762,0.989510,0.989258,0.989006,0.988754,0.988503,0.988251,0.987999,0.987747,0.987495,0.987243,0.986991,0.986739,0.986487,0.986235,0.985983,0.985732,0.985480,0.985228,0.984976,0.984724,0.984472,0.984220,0.984038,0.983856,0.983674,0.983492,0.983310,0.983128,0.982946,0.982764,0.982582,0.982400,0.982218,0.982035,0.981853,0.981671,0.981489,0.981307,0.981125,0.980943,0.980761,0.980579,0.980397,0.980215,0.980033,0.979851,0.979669,0.979487,0.979305,0.979123,0.978941,0.978759,0.978577,0.978394,0.978212,0.978030,0.977848,0.977666,0.977484,0.977302,0.977120,0.976938,0.976756,0.976574,0.976392,0.976210,0.976028,0.975846,0.975664,0.975482,0.975300,0.975118,0.974426,0.973734,0.973043,0.972351,0.971659,0.970968,0.970276,0.969585,0.968893,0.968201,0.967510,0.966818,0.966126,0.965435,0.964743,0.964051,0.963360,0.962668,0.961977,0.961285,0.960593,0.959902,0.959210,0.957990,0.956771,0.947786,0.946427,0.945067,0.943708,0.942348,0.940988,0.939629,0.939443,0.939258,0.939073,0.938888,0.938702,0.938517,0.938332,0.938147,0.937961,0.937776,0.937591,0.937406,0.937220,0.937035,0.936850,0.936665,0.936479,0.936294,0.936109,0.935924,0.935738,0.935553,0.935368,0.935183,0.934997,0.934812,0.934627,0.934442,0.934464,0.934487,0.934510,0.934532,0.934555,0.934577,0.934600,0.934623,0.934645,0.934668,0.934691,0.934713,0.934736,0.934759,0.934781,0.934804,0.934827,0.934849,0.934872,0.934895,0.934917,0.934940,0.934963,0.934985,0.935008,0.935031,0.935053,0.935076,0.935099,0.935121,0.935144,0.935167,0.935189,0.935212,0.935235,0.935257,0.935280,0.935216,0.935152,0.935088,0.935024,0.934960,0.934897,0.934833,0.934769,0.934705,0.934641,0.934577,0.934513,0.934449,0.934385,0.934322,0.934258,0.934194,0.934130,0.934066,0.934002,0.933938,0.933874,0.933811,0.933747,0.933683,0.933536,0.933389,0.933242,0.933095,0.932949,0.932802,0.932655,0.932508,0.932361,0.932215,0.932068,0.931921,0.931774,0.931627,0.931480,0.931334,0.931187,0.931040,0.930893,0.930746,0.930600,0.930453,0.930306,0.930159,0.930012,0.930012
1.004684,1.004357,1.004030,1.003703,1.003376,1.003049,1.002721,1.002394,1.002067,1.001740,1.001413,1.001086,1.000759,1.000432,1.000105,0.999778,0.999450,0.999123,0.998796,0.998469,0.998142,0.997815,0.997488,0.997161,0.996834,0.996575,0.996317,0.996058,0.995799,0.995541,0.995282,0.995024,0.994765,0.994507,0.994248,0.993989,0.993731,0.993472,0.993214,0.992955,0.992697,0.992438,0.992179,0.991921,0.991662,0.991404,0.991145,0.990887,0.990628,0.990369,0.990111,0.989852,0.989594,0.989335,0.989077,0.988818,0.988560,0.988301,0.988042,0.987784,0.987525,0.987267,0.987008,0.986750,0.986491,0.986232,0.985974,0.985715,0.985457,0.985198,0.984940,0.984681,0.984422,0.984164,0.983905,0.983691,0.983476,0.983261,0.983046,0.982831,0.982617,0.982402,0.982187,0.981972,0.981757,0.981542,0.981328,0.981113,0.980898,0.980683,0.980468,0.980254,0.980039,0.979824,0.979609,0.979394,0.979180,0.978965,0.978750,0.978535,0.978320,0.978106,0.977891,0.977676,0.977461,0.977246,0.977032,0.976817,0.976602,0.976387,0.976172,0.975958,0.975743,0.975528,0.975313,0.975098,0.974883,0.974669,0.974454,0.974239,0.974024,0.973809,0.973187,0.972565,0.971943,0.971320,0.970698,0.970076,0.969453,0.968831,0.968209,0.967586,0.966964,0.966342,0.965720,0.965097,0.964475,0.963853,0.963230,0.962608,0.961986,0.961363,0.960741,0.960119,0.957217,0.948203,0.946105,0.944006,0.941907,0.939808,0.939724,0.939641,0.939557,0.939473,0.939389,0.939305,0.939221,0.939137,0.939053,0.938969,0.938886,0.938802,0.938718,0.938634,0.938550,0.938466,0.938382,0.938298,0.938214,0.938131,0.938047,0.937963,0.937879,0.937795,0.937711,0.937627,0.937543,0.937460,0.937376,0.937378,0.937380,0.937382,0.937384,0.937386,0.937388,0.937390,0.937392,0.937394,0.937396,0.937398,0.937400,0.937402,0.937404,0.937407,0.937409,0.937411,0.937413,0.937415,0.937417,0.937419,0.937421,0.937423,0.937425,0.937427,0.937429,0.937431,0.937433,0.937435,0.937437,0.937439,0.937442,0.937444,0.937446,0.937448,0.937450,0.937452,0.937353,0.937254,0.937154,0.937055,0.936956,0.936857,0.936758,0.936659,0.936560,0.936460,0.936361,0.936262,0.936163,0.936064,0.935965,0.935865,0.935766,0.935667,0.935568,0.935469,0.935370,0.935271,0.935171,0.935072,0.934973,0.934818,0.934663,0.934508,0.934353,0.934198,0.934043,0.933888,0.933733,0.933578,0.933423,0.933268,0.933113,0.932959,0.932804,0.932649,0.932494,0.932339,0.932184,0.932029,0.931874,0.931719,0.931564,0.931409,0.931254,0.931099,0.931099
1.003009,1.002743,1.002476,1.002210,1.001944,1.001678,1.001412,1.001145,1.000879,1.000613,1.000347,1.000081,0.999814,0.999548,0.999282,0.999016,0.998750,0.998483,0.998217,0.997951,0.997685,0.997418,0.997152,0.996886,0.996620,0.996336,0.996051,0.995767,0.995483,0.995199,0.994915,0.994630,0.994346,0.994062,0.993778,0.993494,0.993209,0.992925,0.992641,0.992357,0.992073,0.991788,0.991504,0.991220,0.990936,0.990652,0.990367,0.990083,0.989799,0.989515,0.989231,0.988946,0.988662,0.988378,0.988094,0.987810,0.987525,0.987241,0.986957,0.986673,0.986389,0.986104,0.985820,0.985536,0.985252,0.984968,0.984683,0.984399,0.984115,0.983831,0.983547,0.983262,0.982978,0.982694,0.982410,0.982132,0.981854,0.981576,0.981298,0.981020,0.980742,0.980463,0.980185,0.979907,0.979629,0.979351,0.979073,0.978795,0.978517,0.978239,0.977961,0.977683,0.977405,0.977127,0.976849,0.976571,0.976293,0.976015,0.975737,0.975459,0.975181,0.974902,0.974624,0.974346,0.974068,0.973790,0.973512,0.973234,0.972956,0.972678,0.972400,0.972122,0.971844,0.971566,0.971288,0.971010,0.970732,0.970454,0.970176,0.969898,0.969620,0.969342,0.968862,0.968382,0.967902,0.967423,0.966943,0.966463,0.965983,0.965504,0.965024,0.964544,0.964064,0.963585,0.963105,0.962625,0.962145,0.961666,0.961186,0.960706,0.960226,0.959747,0.959267,0.958787,0.958307,0.957828,0.956705,0.955582,0.952648,0.949715,0.946781,0.945801,0.944821,0.943841,0.942861,0.941881,0.940901,0.939921,0.938941,0.938871,0.938802,0.938732,0.938663,0.938593,0.938523,0.938454,0.938384,0.938315,0.938245,0.938176,0.938106,0.938037,0.937967,0.937898,0.937828,0.937759,0.937689,0.937620,0.937550,0.937481,0.937411,0.937342,0.937272,0.937203,0.937133,0.937064,0.936994,0.936925,0.936920,0.936915,0.936910,0.936905,0.936900,0.936895,0.936891,0.936886,0.936881,0.936876,0.936871,0.936866,0.936861,0.936856,0.936851,0.936847,0.936842,0.936837,0.936832,0.936827,0.936822,0.936817,0.936812,0.936807,0.936803,0.936798,0.936793,0.936788,0.936783,0.936778,0.936773,0.936768,0.936763,0.936759,0.936754,0.936749,0.936744,0.936621,0.936499,0.936377,0.936254,0.936132,0.936009,0.935887,0.935764,0.935642,0.935519,0.935397,0.935274,0.935152,0.935030,0.934907,0.934785,0.934662,0.934540,0.934417,0.934295,0.934172,0.934050,0.933928,0.933805,0.933683,0.933536,0.933389,0.933242,0.933095,0.932948,0.932801,0.932655,0.932508,0.932361,0.932214,0.932067,0.931920,0.931773,0.931627,0.931480,0.931333,0.931186,0.931039,0.930892,0.930745,0.930598,0.930452,0.930305,0.930158,0.930011,0.930011
